id_commande,date_commande,id_client,ville,categorie,nom_produit,prix_unitaire,quantite,remise,cout_livraison,methode_paiement,canal_marketing,cout_marketing,statut_commande,chiffre_affaires,marge_brute_estimee,indicateur_retour,profit_net_estime,mois,nombre_commandes_par_client,valeur_vie_client
CMD107306,2025-07-13,C0240,Dakar,Beauté,Produit_Beauté_28,25.61,3,0.01,8.76,Mobile Money,Influenceur,12.17,Livrée,76.0617,38.03085,0,17.10085,2025-07,22,5278.3002
CMD107307,2025-10-07,C0291,Douala,Mode,Produit_Mode_33,55.61,3,0.29,4.94,Paiement à la livraison,Email,1.54,Livrée,118.44929999999998,53.302184999999994,0,46.822185,2025-10,14,2769.4303
CMD107308,2025-09-22,C1999,Dakar,Électronique,Produit_Électronique_44,251.63,2,0.16,3.41,Carte,Instagram Ads,8.42,Retournée,422.73839999999996,84.54768,1,-11.829999999999998,2025-09,2,697.3301999999999
CMD107309,2025-12-12,C0186,Kinshasa,Électronique,Produit_Électronique_46,497.1,1,0.1,4.25,Paiement à la livraison,Instagram Ads,13.77,Livrée,447.39000000000004,89.47800000000001,0,71.45800000000001,2025-12,14,5407.452
CMD107310,2025-08-05,C0321,Lomé,Mode,Produit_Mode_44,25.34,3,0.21,5.65,Carte,Email,1.47,Livrée,60.0558,27.025109999999998,0,19.90511,2025-08,17,3971.525
CMD107311,2025-07-21,C0226,Kinshasa,Beauté,Produit_Beauté_45,25.9,2,0.07,8.98,Mobile Money,Email,1.5,Livrée,48.17399999999999,24.086999999999996,0,13.606999999999996,2025-07,13,2685.1963
CMD107312,2025-08-07,C0075,Douala,Électronique,Produit_Électronique_25,270.63,1,0.27,2.94,Virement,Instagram Ads,11.73,Livrée,197.5599,39.51198,0,24.841980000000003,2025-08,17,6341.9532
CMD107313,2025-08-30,C0318,Cotonou,Mode,Produit_Mode_48,24.27,2,0.14,6.79,Carte,Email,0.72,Livrée,41.7444,18.78498,0,11.274980000000001,2025-08,16,7399.414199999999
CMD107314,2025-09-28,C0061,Abidjan,Mode,Produit_Mode_21,58.8,1,0.1,7.04,Paiement à la livraison,Email,1.73,Retournée,52.92,23.814,1,-8.77,2025-09,23,4446.77945
CMD107315,2025-08-22,C0394,Abidjan,Beauté,Produit_Beauté_11,29.51,2,0.19,9.68,Paiement à la livraison,Instagram Ads,11.95,Livrée,47.806200000000004,23.903100000000002,0,2.273100000000003,2025-08,17,4581.4581
CMD107316,2025-09-10,C0646,Kinshasa,Électronique,Produit_Électronique_43,467.27,2,0.09,3.29,Paiement à la livraison,Email,0.98,Livrée,850.4313999999999,170.08628,0,165.81628,2025-09,2,2130.0076
CMD107317,2025-07-09,C1374,Cotonou,Électronique,Produit_Électronique_32,144.79,1,0.15,4.99,Carte,Instagram Ads,14.17,Livrée,123.07149999999999,24.6143,0,5.454299999999998,2025-07,1,123.07149999999999
CMD107318,2025-09-23,C1566,Kinshasa,Beauté,Produit_Beauté_24,8.97,2,0.07,5.92,Carte,Google Ads,3.88,Livrée,16.6842,8.3421,0,-1.4578999999999995,2025-09,1,16.6842
CMD107319,2025-08-20,C0693,Abidjan,Beauté,Produit_Beauté_10,37.68,3,0.07,3.68,Paiement à la livraison,Google Ads,4.76,Livrée,105.12719999999999,52.563599999999994,0,44.123599999999996,2025-08,2,217.84319999999997
CMD107320,2025-10-20,C0317,Kinshasa,Électronique,Produit_Mode_50,32.62,3,0.1,8.75,Carte,Instagram Ads,14.47,Livrée,88.07399999999998,17.6148,0,-5.605200000000002,2025-10,12,1523.3766
CMD107321,2025-10-25,C1994,Abidjan,Maison,Produit_Maison_13,141.34,3,0.02,4.7,Carte,Google Ads,4.66,Retournée,415.53959999999995,145.43885999999998,1,-9.359999999999985,2025-10,3,555.8121
CMD107322,2025-07-12,C0212,Douala,Électronique,Produit_Beauté_35,27.33,2,0.04,2.43,Mobile Money,Email,0.6,Livrée,52.4736,10.494720000000001,0,7.464720000000002,2025-07,20,6087.59
CMD107323,2025-07-28,C0280,Dakar,Beauté,Produit_Beauté_2,45.32,2,0.1,3.45,Paiement à la livraison,Instagram Ads,11.6,Livrée,81.57600000000001,40.788000000000004,0,25.738,2025-07,21,5386.5334
CMD107324,2025-08-16,C0266,Douala,Électronique,Produit_Électronique_8,492.89,2,0.04,8.23,Mobile Money,Email,0.77,Livrée,946.3488,189.26976000000002,0,180.26976000000002,2025-08,19,10673.226999999999
CMD107325,2025-09-12,C1484,Dakar,Maison,Produit_Maison_6,192.57,1,0.1,4.47,Virement,Influenceur,19.9,Livrée,173.313,60.65954999999999,0,36.28954999999999,2025-09,1,173.313
CMD107326,2025-08-27,C0245,Abidjan,Électronique,Produit_Électronique_45,456.26,2,0.1,8.44,Paiement à la livraison,Email,1.56,Livrée,821.268,164.2536,0,154.2536,2025-08,16,2562.0515
CMD107328,2025-10-13,C0349,Cotonou,Mode,Produit_Mode_28,38.52,2,0.1,4.54,Mobile Money,Google Ads,3.56,Livrée,69.33600000000001,31.201200000000007,0,23.10120000000001,2025-10,25,6865.0472
CMD107329,2025-11-10,C0867,Brazzaville,Électronique,Produit_Électronique_35,248.3,2,0.11,5.71,Mobile Money,Instagram Ads,6.54,Livrée,441.97400000000005,88.39480000000002,0,76.14480000000002,2025-11,3,1302.2072
CMD107330,2025-10-10,C0341,Kinshasa,Électronique,Produit_Électronique_31,292.73,1,0.07,6.32,Paiement à la livraison,Google Ads,4.97,Livrée,272.2389,54.44778,0,43.15778,2025-10,11,3744.3512
CMD107331,2025-11-01,C0179,Kinshasa,Maison,Produit_Maison_16,29.22,3,0.1,8.44,Paiement à la livraison,Instagram Ads,12.75,Livrée,78.894,27.6129,0,6.4228999999999985,2025-11,17,4706.4791000000005
CMD107332,2025-09-22,C0001,Brazzaville,Électronique,Produit_Mode_31,14.7,2,0.18,8.48,Paiement à la livraison,Instagram Ads,11.32,Livrée,24.108,4.8216,0,-14.9784,2025-09,26,7529.4956
CMD107333,2025-12-16,C0006,Lomé,Beauté,Produit_Beauté_22,37.01,3,0.07,2.36,Mobile Money,Google Ads,7.05,Livrée,103.25789999999999,51.628949999999996,0,42.21895,2025-12,17,2348.4710999999998
CMD107334,2025-12-24,C1533,Douala,Beauté,Produit_Beauté_2,25.005000000000003,1,0.06,9.63,Carte,Email,1.15,Livrée,23.5047,11.75235,0,0.9723499999999992,2025-12,2,98.4459
CMD107335,2025-12-08,C0163,Kinshasa,Électronique,Produit_Électronique_10,266.34,3,0.06,9.99,Paiement à la livraison,Influenceur,6.42,Livrée,751.0787999999999,150.21576,0,133.80576,2025-12,17,5429.873
CMD107336,2025-08-24,C0257,Libreville,Maison,Produit_Maison_31,119.76,1,0.29,8.92,Virement,Instagram Ads,10.15,Livrée,85.0296,29.76036,0,10.690359999999997,2025-08,15,3027.4351
CMD107337,2025-12-09,C0269,Kinshasa,Mode,Produit_Mode_8,50.58,1,0.26,7.95,Virement,Instagram Ads,14.66,Retournée,37.4292,16.843140000000002,1,-22.61,2025-12,18,6242.7876
CMD107338,2025-07-05,C0175,Libreville,Mode,Produit_Mode_48,35.66,3,0.1,6.08,Paiement à la livraison,Email,1.57,Livrée,96.282,43.3269,0,35.6769,2025-07,10,3050.3889
CMD107339,2025-09-16,C0059,Dakar,Électronique,Produit_Électronique_34,472.57,2,0.08,3.13,Carte,Email,1.44,Livrée,869.5288,173.90576000000001,0,169.33576000000002,2025-09,10,4959.1598
CMD107340,2025-12-19,C0392,Kinshasa,Beauté,Produit_Beauté_6,41.17,2,0.1,4.62,Carte,Google Ads,7.93,Livrée,74.10600000000001,37.053000000000004,0,24.503000000000007,2025-12,16,3871.2599
CMD107341,2025-09-26,C1289,Abidjan,Électronique,Produit_Électronique_6,342.62,3,0.03,6.36,Paiement à la livraison,Email,1.08,Livrée,997.0242000000001,199.40484000000004,0,191.96484,2025-09,2,1095.7932
CMD107342,2025-08-29,C0034,Brazzaville,Beauté,Produit_Beauté_43,29.12,3,0.08,9.32,Paiement à la livraison,Instagram Ads,13.62,Livrée,80.3712,40.1856,0,17.245600000000003,2025-08,12,3024.3499
CMD107343,2025-12-15,C0021,Abidjan,Maison,Produit_Maison_22,17.27,2,0.01,5.55,Virement,Email,1.43,Retournée,34.1946,11.96811,1,-6.9799999999999995,2025-12,9,2416.185
CMD107344,2025-11-19,C0328,Lomé,Électronique,Produit_Mode_9,50.42,1,0.27,8.81,Mobile Money,Email,1.02,Livrée,36.8066,7.361320000000001,0,-2.4686799999999995,2025-11,19,5092.6969
CMD107345,2025-12-08,C0207,Douala,Mode,Produit_Mode_42,54.99,2,0.14,2.73,Carte,Instagram Ads,7.42,Livrée,94.5828,42.56226,0,32.41226,2025-12,21,7816.8784
CMD107346,2025-10-07,C0157,Abidjan,Mode,Produit_Mode_28,30.46,3,0.2,9.0,Virement,Instagram Ads,6.11,Livrée,73.104,32.8968,0,17.7868,2025-10,26,11553.7392
CMD107347,2025-12-14,C0356,Dakar,Maison,Produit_Maison_44,105.21,1,0.1,5.92,Carte,Email,1.17,Livrée,94.689,33.141149999999996,0,26.051149999999993,2025-12,20,6551.0339
CMD107348,2025-08-27,C0806,Kinshasa,Mode,Produit_Mode_26,49.37,3,0.1,8.2,Mobile Money,Influenceur,12.79,Livrée,133.29899999999998,59.98454999999999,0,38.99455,2025-08,1,133.29899999999998
CMD107349,2025-09-13,C0084,Abidjan,Beauté,Produit_Beauté_50,23.45,1,0.01,2.95,Virement,Email,1.42,Livrée,23.2155,11.60775,0,7.23775,2025-09,16,2899.0917
CMD107350,2025-11-08,C0199,Kinshasa,Électronique,Produit_Électronique_16,415.74,2,0.08,3.04,Mobile Money,Influenceur,11.32,Livrée,764.9616000000001,152.99232000000003,0,138.63232000000005,2025-11,12,3015.8170999999998
CMD107351,2025-09-28,C0390,Abidjan,Mode,Produit_Mode_17,56.01,3,0.1,4.83,Mobile Money,Email,1.77,Livrée,151.227,68.05215,0,61.452149999999996,2025-09,17,5992.0563999999995
CMD107352,2025-09-08,C1785,Libreville,Électronique,Produit_Électronique_26,442.62,1,0.2,7.1,Paiement à la livraison,Instagram Ads,14.23,Livrée,354.096,70.81920000000001,0,49.48920000000001,2025-09,3,1299.1116000000002
CMD107353,2025-12-27,C0311,Dakar,Mode,Produit_Mode_47,38.81,2,0.27,2.66,Carte,Influenceur,16.21,Retournée,56.662600000000005,25.498170000000002,1,-18.87,2025-12,17,4469.4924
CMD107354,2025-07-09,C0108,Kinshasa,Beauté,Produit_Beauté_18,17.44,1,0.3,6.3,Carte,Instagram Ads,14.71,Livrée,12.208,6.104,0,-14.906,2025-07,16,5010.4933
CMD107355,2025-12-27,C1847,Abidjan,Maison,Produit_Maison_32,128.89,2,0.2,8.54,Paiement à la livraison,Instagram Ads,10.59,Livrée,206.224,72.1784,0,53.0484,2025-12,5,1645.7541
CMD107356,2025-12-09,C0161,Kinshasa,Électronique,Produit_Électronique_44,419.22,2,0.23,9.12,Carte,Instagram Ads,10.19,Retournée,645.5988000000001,129.11976,1,-19.310000000000002,2025-12,18,5501.6782
CMD107357,2025-11-25,C0378,Lomé,Mode,Produit_Mode_14,47.77,2,0.2,9.04,Paiement à la livraison,Google Ads,5.97,Livrée,76.432,34.394400000000005,0,19.384400000000007,2025-11,18,4376.257
CMD107358,2025-07-19,C0007,Kinshasa,Mode,Produit_Mode_26,20.2,1,0.26,9.97,Carte,Google Ads,7.42,Livrée,14.947999999999999,6.7265999999999995,0,-10.663400000000001,2025-07,14,2662.1299000000004
CMD107359,2025-10-13,C1865,Douala,Mode,Produit_Mode_15,32.43,3,0.06,9.84,Carte,Instagram Ads,6.65,Livrée,91.45259999999999,41.15367,0,24.663669999999996,2025-10,3,195.5328
CMD107360,2025-12-08,C0194,Abidjan,Maison,Produit_Maison_36,164.38,2,0.02,2.53,Mobile Money,Email,0.94,Livrée,322.1848,112.76467999999998,0,109.29467999999999,2025-12,16,5790.4078
CMD107362,2025-10-13,C0078,Lomé,Mode,Produit_Mode_8,62.78,1,0.11,5.13,Mobile Money,Instagram Ads,9.04,Livrée,55.8742,25.14339,0,10.973390000000002,2025-10,15,2186.9119
CMD107363,2025-08-09,C0448,Kinshasa,Mode,Produit_Mode_29,45.53,2,0.19,2.19,Mobile Money,Email,1.64,Livrée,73.7586,33.19137,0,29.361369999999997,2025-08,5,268.36560000000003
CMD107364,2025-10-12,C0231,Lomé,Mode,Produit_Mode_49,4.71,1,0.13,8.99,Mobile Money,Google Ads,4.65,Livrée,4.0977,1.8439649999999999,0,-11.796035,2025-10,17,5779.3746
CMD107366,2025-09-10,C0284,Brazzaville,Maison,Produit_Maison_8,68.69,2,0.05,6.84,Paiement à la livraison,Google Ads,7.21,Livrée,130.511,45.67885,0,31.628849999999993,2025-09,19,4292.6759
CMD107367,2025-10-28,C1335,Kinshasa,Beauté,Produit_Beauté_50,30.52,2,0.09,6.22,Virement,Instagram Ads,7.78,Livrée,55.5464,27.7732,0,13.7732,2025-10,4,546.9898999999999
CMD107368,2025-11-04,C0217,Abidjan,Électronique,Produit_Électronique_12,342.22,1,0.05,8.74,Virement,Instagram Ads,7.63,Retournée,325.10900000000004,65.02180000000001,1,-16.370000000000005,2025-11,17,2204.0146
CMD107370,2025-07-23,C0681,Kinshasa,Électronique,Produit_Électronique_17,580.25,1,0.04,4.61,Virement,Email,0.8,Retournée,557.04,111.408,1,-5.409999999999997,2025-07,6,3094.5256
CMD107371,2025-07-27,C0220,Brazzaville,Électronique,Produit_Beauté_44,36.3,1,0.1,3.58,Virement,Email,1.13,Livrée,32.67,6.534000000000001,0,1.8240000000000007,2025-07,14,4405.405
CMD107372,2025-12-16,C0324,Abidjan,Mode,Produit_Mode_48,22.03,2,0.21,8.73,Paiement à la livraison,Instagram Ads,10.82,Livrée,34.8074,15.66333,0,-3.8866700000000005,2025-12,19,4326.8195
CMD107373,2025-11-30,C0188,Libreville,Mode,Produit_Mode_15,42.46,3,0.25,3.35,Carte,Influenceur,19.79,Livrée,95.535,42.99075,0,19.850749999999998,2025-11,16,2779.1696
CMD107374,2025-10-27,C0130,Kinshasa,Électronique,Produit_Beauté_28,28.04,2,0.06,5.97,Paiement à la livraison,Influenceur,10.46,Livrée,52.715199999999996,10.54304,0,-5.886960000000001,2025-10,21,3079.8836
CMD107375,2025-08-04,C0096,Lomé,Mode,Produit_Mode_29,30.38,3,0.13,2.48,Mobile Money,Influenceur,14.0,Livrée,79.2918,35.681309999999996,0,19.20131,2025-08,23,4581.6223
CMD107377,2025-10-30,C0004,Lomé,Mode,Produit_Mode_19,30.75,3,0.24,3.15,Paiement à la livraison,Google Ads,7.75,Livrée,70.11,31.549500000000002,0,20.649500000000003,2025-10,18,5371.3886999999995
CMD107378,2025-12-16,C0636,Kinshasa,Électronique,Produit_Électronique_1,279.2,2,0.08,8.8,Virement,Email,1.36,Livrée,513.728,102.7456,0,92.5856,2025-12,2,583.49195
CMD107379,2025-08-13,C0063,Abidjan,Mode,Produit_Mode_19,64.08,1,0.06,8.47,Mobile Money,Google Ads,6.19,Livrée,60.23519999999999,27.105839999999997,0,12.445839999999993,2025-08,10,3476.3127999999997
CMD107380,2025-08-09,C0174,Lomé,Beauté,Produit_Beauté_10,23.82,2,0.11,7.96,Mobile Money,Instagram Ads,7.27,Livrée,42.3996,21.1998,0,5.969799999999999,2025-08,20,5362.69
CMD107381,2025-10-19,C1702,Douala,Électronique,Produit_Électronique_8,420.81,3,0.06,3.61,Virement,Google Ads,7.79,Annulée,0.0,0.0,0,-11.4,2025-10,3,708.9390999999999
CMD107382,2025-12-24,C0037,Dakar,Beauté,Produit_Beauté_18,28.34,2,0.29,9.64,Virement,Instagram Ads,7.81,Livrée,40.242799999999995,20.121399999999998,0,2.6713999999999976,2025-12,16,3098.5544999999997
CMD107383,2025-08-03,C1287,Douala,Électronique,Produit_Électronique_22,345.13,3,0.07,8.56,Paiement à la livraison,Instagram Ads,10.07,Retournée,962.9126999999999,192.58254,1,-18.629999999999995,2025-08,1,962.9126999999999
CMD107384,2025-07-02,C0277,Kinshasa,Maison,Produit_Maison_33,142.38,3,0.09,8.21,Carte,Email,0.98,Livrée,388.6974,136.04408999999998,0,126.85408999999997,2025-07,13,4633.2909
CMD107385,2025-09-09,C1076,Abidjan,Mode,Produit_Mode_29,55.17,3,0.11,7.21,Carte,Influenceur,17.45,Livrée,147.3039,66.286755,0,41.626755,2025-09,3,1871.4141
CMD107386,2025-08-10,C0077,Dakar,Électronique,Produit_Électronique_20,610.21,2,0.15,6.91,Mobile Money,Instagram Ads,5.57,Livrée,1037.357,207.47140000000002,0,194.99140000000003,2025-08,19,6129.4113
CMD107387,2025-07-09,C0377,Abidjan,Électronique,Produit_Électronique_32,155.32,3,0.05,2.98,Mobile Money,Email,1.1,Livrée,442.662,88.5324,0,84.4524,2025-07,15,4027.2384
CMD107388,2025-11-13,C1501,Dakar,Électronique,Produit_Électronique_27,391.93,2,0.13,6.25,Mobile Money,Instagram Ads,13.38,Livrée,681.9582,136.39164000000002,0,116.76164000000003,2025-11,2,681.9582
CMD107389,2025-10-29,C0126,Kinshasa,Électronique,Produit_Électronique_9,540.85,3,0.1,6.0,Paiement à la livraison,Instagram Ads,14.04,Livrée,1460.2950000000003,292.0590000000001,0,272.01900000000006,2025-10,14,5554.291700000001
CMD107390,2025-10-23,C0369,Abidjan,Électronique,Produit_Électronique_28,227.55,3,0.09,3.29,Virement,Influenceur,17.9,Livrée,621.2115000000001,124.24230000000003,0,103.05230000000003,2025-10,24,7385.9844
CMD107391,2025-12-05,C0259,Douala,Maison,Produit_Maison_49,148.61,3,0.03,9.99,Virement,Google Ads,4.51,Livrée,432.4551,151.359285,0,136.859285,2025-12,14,2287.8503
CMD107392,2025-10-07,C0228,Kinshasa,Électronique,Produit_Électronique_49,395.45,1,0.03,6.18,Paiement à la livraison,Influenceur,14.13,Livrée,383.5865,76.71730000000001,0,56.40730000000001,2025-10,9,2190.4299
CMD107393,2025-09-14,C0077,Kinshasa,Beauté,Produit_Beauté_18,8.21,3,0.06,3.99,Virement,Google Ads,5.44,Livrée,23.1522,11.5761,0,2.1460999999999997,2025-09,19,6129.4113
CMD107394,2025-12-03,C1612,Dakar,Mode,Produit_Mode_32,41.64,1,0.25,7.71,Paiement à la livraison,Email,1.54,Livrée,31.23,14.0535,0,4.8035,2025-12,1,31.23
CMD107397,2025-10-12,C1838,Libreville,Mode,Produit_Mode_49,42.08,3,0.26,2.78,Mobile Money,Email,1.37,Livrée,93.4176,42.03792,0,37.88792,2025-10,4,436.5384
CMD107398,2025-08-17,C0038,Lomé,Mode,Produit_Mode_7,49.52,3,0.1,4.15,Mobile Money,Google Ads,7.21,Livrée,133.704,60.1668,0,48.8068,2025-08,15,3513.9111
CMD107399,2025-11-01,C0007,Kinshasa,Mode,Produit_Mode_3,34.62,2,0.09,7.83,Virement,Influenceur,16.42,Livrée,63.008399999999995,28.353779999999997,0,4.103779999999993,2025-11,14,2662.1299000000004
CMD107400,2025-08-23,C0273,Dakar,Électronique,Produit_Électronique_7,333.87,2,0.08,4.03,Mobile Money,Influenceur,12.38,Livrée,614.3208000000001,122.86416000000003,0,106.45416000000003,2025-08,23,7627.3306
CMD107401,2025-12-15,C0340,Douala,Maison,Produit_Maison_7,57.56,3,0.02,8.74,Carte,Influenceur,4.69,Livrée,169.2264,59.22924,0,45.79924,2025-12,20,4694.0243
CMD107402,2025-10-10,C0276,Dakar,Mode,Produit_Mode_16,62.75,2,0.09,4.42,Mobile Money,Instagram Ads,7.9,Livrée,114.205,51.39225,0,39.07225,2025-10,16,4738.713299999999
CMD107403,2025-10-17,C0029,Cotonou,Mode,Produit_Mode_33,53.84,2,0.09,2.18,Mobile Money,Google Ads,4.38,Livrée,97.98880000000001,44.09496000000001,0,37.534960000000005,2025-10,12,4340.956099999999
CMD107404,2025-11-13,C1510,Dakar,Électronique,Produit_Beauté_13,16.86,3,0.13,9.35,Virement,Instagram Ads,14.11,Livrée,44.004599999999996,8.80092,0,-14.65908,2025-11,4,538.8462
CMD107405,2025-07-19,C0141,Abidjan,Maison,Produit_Maison_37,83.82,2,0.1,4.16,Mobile Money,Google Ads,7.04,Livrée,150.876,52.806599999999996,0,41.60659999999999,2025-07,16,3983.1267
CMD107406,2025-11-01,C0048,Abidjan,Maison,Produit_Maison_17,13.31,2,0.19,8.32,Mobile Money,Instagram Ads,14.12,Livrée,21.5622,7.5467699999999995,0,-14.893229999999999,2025-11,14,2822.8165
CMD107407,2025-07-23,C1187,Kinshasa,Mode,Produit_Mode_44,47.23,1,0.24,2.81,Carte,Influenceur,15.43,Livrée,35.8948,16.152659999999997,0,-2.087340000000003,2025-07,4,1556.7937
CMD107408,2025-10-05,C0025,Kinshasa,Électronique,Produit_Électronique_46,375.34000000000003,1,0.3,8.53,Mobile Money,Instagram Ads,13.89,Livrée,262.738,52.5476,0,30.1276,2025-10,14,2528.4906
CMD107409,2025-10-06,C0148,Kinshasa,Électronique,Produit_Beauté_27,12.3,1,0.1,9.1,Mobile Money,Email,1.41,Livrée,11.07,2.214,0,-8.296,2025-10,19,3715.9436
CMD107410,2025-12-15,C0073,Abidjan,Mode,Produit_Mode_36,45.24,1,0.1,7.43,Paiement à la livraison,Email,1.95,Livrée,40.716,18.322200000000002,0,8.942200000000003,2025-12,20,4683.5417
CMD107411,2025-12-11,C0296,Kinshasa,Maison,Produit_Maison_7,125.5,2,0.2,6.98,Virement,Instagram Ads,10.17,Livrée,200.8,70.28,0,53.129999999999995,2025-12,9,3249.8774
CMD107412,2025-12-11,C1426,Cotonou,Beauté,Produit_Beauté_42,37.88,1,0.05,5.87,Paiement à la livraison,Google Ads,7.41,Livrée,35.986000000000004,17.993000000000002,0,4.713000000000001,2025-12,4,258.0529
CMD107413,2025-07-26,C1589,Douala,Mode,Produit_Mode_9,50.04,1,0.13,5.51,Paiement à la livraison,Instagram Ads,14.22,Retournée,43.5348,19.59066,1,-19.73,2025-07,4,607.5171
CMD107414,2025-07-17,C0148,Cotonou,Mode,Produit_Mode_31,51.24,3,0.23,7.31,Virement,Google Ads,3.79,Retournée,118.3644,53.263980000000004,1,-11.100000000000001,2025-07,19,3715.9436
CMD107415,2025-12-05,C1016,Abidjan,Beauté,Produit_Beauté_26,30.17,1,0.02,3.67,Carte,Influenceur,6.22,Livrée,29.5666,14.7833,0,4.893300000000001,2025-12,2,479.0086
CMD107416,2025-08-04,C1810,Douala,Maison,Produit_Maison_42,135.01,1,0.01,2.68,Paiement à la livraison,Email,1.23,Retournée,133.6599,46.780964999999995,1,-3.9099999999999966,2025-08,4,308.0157
CMD107417,2025-09-29,C0216,Kinshasa,Électronique,Produit_Électronique_24,277.68,3,0.27,5.35,Paiement à la livraison,Instagram Ads,13.85,Livrée,608.1192,121.62384,0,102.42384000000001,2025-09,14,4247.9003
CMD107418,2025-07-13,C0439,Lomé,Électronique,Produit_Électronique_49,410.32,2,0.26,2.6,Carte,Instagram Ads,5.97,Livrée,607.2736,121.45472000000001,0,112.88472000000002,2025-07,6,1358.4146
CMD107419,2025-10-09,C0344,Douala,Électronique,Produit_Électronique_29,139.34,3,0.05,5.06,Carte,Google Ads,5.71,Retournée,397.11899999999997,79.4238,1,-10.769999999999996,2025-10,25,4481.977800000001
CMD107420,2025-08-27,C0100,Douala,Mode,Produit_Mode_6,68.83,2,0.15,2.42,Paiement à la livraison,Email,1.5,Annulée,0.0,0.0,0,-3.92,2025-08,19,5586.5322
CMD107422,2025-08-09,C0026,Kinshasa,Maison,Produit_Maison_12,119.76,2,0.1,3.89,Paiement à la livraison,Email,0.85,Livrée,215.568,75.4488,0,70.70880000000001,2025-08,23,4503.9286
CMD107423,2025-10-10,C0987,Abidjan,Maison,Produit_Maison_42,125.96,3,0.07,4.61,Mobile Money,Email,1.52,Retournée,351.42839999999995,122.99993999999998,1,-6.1299999999999955,2025-10,3,2186.7168
CMD107424,2025-09-11,C0262,Kinshasa,Maison,Produit_Maison_40,118.37,3,0.26,9.9,Paiement à la livraison,Instagram Ads,5.69,Livrée,262.7814,91.97349,0,76.38349,2025-09,14,4461.0385
CMD107425,2025-11-11,C1726,Abidjan,Électronique,Produit_Électronique_5,185.45,2,0.03,6.79,Mobile Money,Google Ads,6.56,Livrée,359.77299999999997,71.9546,0,58.60459999999999,2025-11,2,389.52579999999995
CMD107426,2025-08-29,C0116,Abidjan,Mode,Produit_Mode_12,36.95,1,0.1,7.17,Virement,Instagram Ads,8.61,Livrée,33.255,14.964750000000002,0,-0.8152499999999971,2025-08,10,2129.0099
CMD107427,2025-08-09,C0106,Douala,Beauté,Produit_Beauté_50,15.76,3,0.22,7.02,Mobile Money,Instagram Ads,8.93,Livrée,36.8784,18.4392,0,2.4892000000000003,2025-08,12,3922.2650000000003
CMD107428,2025-09-22,C0057,Douala,Électronique,Produit_Électronique_36,312.45,3,0.05,7.91,Mobile Money,Email,1.17,Livrée,890.4824999999998,178.0965,0,169.0165,2025-09,16,3719.3914999999997
CMD107429,2025-12-23,C1828,Cotonou,Électronique,Produit_Électronique_19,436.94,1,0.03,4.28,Virement,Google Ads,3.51,Livrée,423.8318,84.76636,0,76.97636,2025-12,3,893.9952
